locale,date,dateid,x,y,logrevenue,predictions,predictions_u,residuals,stnderror,u,e
"Abilene, TX",Sep 2004,Sep 2004_0,11572,67,13.766951,14.204065,13.439958,-.43711445,.086934842,-.76410776,.32699332
"Abilene, TX",Oct 2004,Oct 2004_0,11573,67,13.608577,14.82686,14.062753,-1.2182834,.06203163,-.76410776,-.45417568
"Abilene, TX",Nov 2004,Nov 2004_0,11574,67,13.170362,14.380569,13.616461,-1.210207,.053705487,-.76410776,-.44609919
"Abilene, TX",Dec 2004,Dec 2004_0,11575,67,13.585131,14.291197,13.527089,-.70606577,.063243084,-.76410776,.058042023
"Abilene, TX",Jan 2005,Jan 2005_0,12120,67,14.05421,14.643888,13.87978,-.58967751,.072363108,-.76410776,.17443027
"Abilene, TX",Feb 2005,Feb 2005_0,12121,67,13.643547,14.474408,13.7103,-.83086145,.046948776,-.76410776,-.066753685
"Abilene, TX",Mar 2005,Mar 2005_0,12122,67,13.957832,14.260674,13.496566,-.30284154,.056090493,-.76410776,.46126622
"Abilene, TX",Apr 2005,Apr 2005_0,12123,67,14.263047,14.549741,13.785633,-.28669402,.04891412,-.76410776,.47741377
"Abilene, TX",May 2005,May 2005_0,12124,67,14.021933,14.035466,13.271358,-.013533385,.073446661,-.76410776,.75057441
"Abilene, TX",Jun 2005,Jun 2005_0,12125,67,13.830145,13.970249,13.206141,-.14010438,.10587006,-.76410776,.62400341
"Abilene, TX",Jul 2005,Jul 2005_0,12126,67,13.785319,13.871971,13.107863,-.086651705,.10976827,-.76410776,.67745608
"Abilene, TX",Aug 2005,Aug 2005_0,12127,67,13.492929,13.945065,13.180957,-.45213577,.075530164,-.76410776,.31197199
"Abilene, TX",Sep 2005,Sep 2005_0,12128,67,13.772044,14.222703,13.458595,-.45065913,.056762107,-.76410776,.31344864
"Abilene, TX",Oct 2005,Oct 2005_0,12129,67,14.292599,14.892445,14.128337,-.59984565,.070528023,-.76410776,.16426215
"Abilene, TX",Nov 2005,Nov 2005_0,12130,67,13.797062,14.657681,13.893574,-.86061913,.057257138,-.76410776,-.096511371
"Abilene, TX",Dec 2005,Dec 2005_0,12131,67,13.486409,14.370063,13.605955,-.88365346,.065737747,-.76410776,-.11954569
"Abilene, TX",Jan 2006,Jan 2006_0,12687,67,14.005714,14.905003,14.140895,-.899288,.058384839,-.76410776,-.13518022
"Abilene, TX",Feb 2006,Feb 2006_0,12688,67,13.769064,14.557322,13.793214,-.78825802,.050590269,-.76410776,-.024150236
"Abilene, TX",Mar 2006,Mar 2006_0,12689,67,13.539404,14.327671,13.563563,-.78826714,.042969316,-.76410776,-.024159361
"Abilene, TX",Apr 2006,Apr 2006_0,12690,67,13.75943,14.479483,13.715375,-.72005296,.049903844,-.76410776,.044054788
"Abilene, TX",May 2006,May 2006_0,12691,67,13.569644,13.927839,13.163732,-.35819507,.065712318,-.76410776,.4059127
"Abilene, TX",Jun 2006,Jun 2006_0,12692,67,13.899107,14.025187,13.261079,-.12607941,.070213608,-.76410776,.63802838
"Abilene, TX",Jul 2006,Jul 2006_0,12693,67,14.081703,14.021521,13.257413,.060182955,.088246919,-.76410776,.82429075
"Abilene, TX",Aug 2006,Aug 2006_0,12694,67,13.787468,14.138579,13.374472,-.35111114,.0652771,-.76410776,.41299662
"Abilene, TX",Sep 2006,Sep 2006_0,12695,67,13.823305,14.531896,13.767788,-.70859051,.05519088,-.76410776,.055517264
"Abilene, TX",Oct 2006,Oct 2006_0,12696,67,13.85882,14.487522,13.723414,-.62870234,.058225337,-.76410776,.13540545
"Abilene, TX",Nov 2006,Nov 2006_0,12697,67,13.85894,14.380567,13.616459,-.52162606,.052855566,-.76410776,.24248171
"Abilene, TX",Dec 2006,Dec 2006_0,12698,67,13.449977,14.314053,13.549945,-.86407542,.048205357,-.76410776,-.099967673
"Abilene, TX",Jan 2007,Jan 2007_0,13275,67,12.719869,14.268673,13.504565,-1.5488043,.076824792,-.76410776,-.78469658
"Abilene, TX",Feb 2007,Feb 2007_0,13276,67,13.383271,14.392477,13.628369,-1.0092058,.050187696,-.76410776,-.24509799
"Abilene, TX",Mar 2007,Mar 2007_0,13277,67,13.570685,14.566881,13.802773,-.99619579,.057401255,-.76410776,-.232088
"Abilene, TX",Apr 2007,Apr 2007_0,13278,67,13.459178,14.227729,13.463621,-.76855069,.038645335,-.76410776,-.0044429121
"Abilene, TX",May 2007,May 2007_0,13279,67,13.364292,13.96691,13.202803,-.60261798,.061954658,-.76410776,.16148981
"Abilene, TX",Jun 2007,Jun 2007_0,13280,67,13.453772,13.877045,13.112937,-.42327312,.099554531,-.76410776,.34083465
"Abilene, TX",Jul 2007,Jul 2007_0,13281,67,13.232449,13.74873,12.984622,-.51628131,.080654494,-.76410776,.24782647
"Abilene, TX",Aug 2007,Aug 2007_0,13282,67,13.544197,13.875065,13.110957,-.33086774,.073324226,-.76410776,.43324006
"Abilene, TX",Sep 2007,Sep 2007_0,13283,67,13.641071,14.441621,13.677513,-.80054945,.049884204,-.76410776,-.036441706
"Abilene, TX",Oct 2007,Oct 2007_0,13284,67,13.384099,14.352586,13.588478,-.96848661,.062100247,-.76410776,-.20437886
"Abilene, TX",Nov 2007,Nov 2007_0,13285,67,13.051503,14.402801,13.638693,-1.3512977,.045582246,-.76410776,-.58719003
"Abilene, TX",Dec 2007,Dec 2007_0,13286,67,12.861549,14.287915,13.523808,-1.4263661,.049875952,-.76410776,-.66225833
"Abilene, TX",Jan 2008,Jan 2008_0,13842,67,12.864176,14.277954,13.513846,-1.4137785,.054065641,-.76410776,-.64967078
"Abilene, TX",Feb 2008,Feb 2008_0,13843,67,13.229539,14.315906,13.551798,-1.0863667,.04384385,-.76410776,-.32225883
"Abilene, TX",Mar 2008,Mar 2008_0,13844,67,13.522179,14.538574,13.774467,-1.0163958,.052618809,-.76410776,-.25228801
"Abilene, TX",Apr 2008,Apr 2008_0,13845,67,12.81985,14.078769,13.314661,-1.2589191,.045182787,-.76410776,-.4948113
"Abilene, TX",May 2008,May 2008_0,13846,67,13.544877,14.08828,13.324172,-.54340273,.080874585,-.76410776,.22070505
"Abilene, TX",Jun 2008,Jun 2008_0,13847,67,13.248572,13.860004,13.095896,-.6114316,.095336244,-.76410776,.15267617
"Abilene, TX",Jul 2008,Jul 2008_0,13848,67,13.081676,13.757321,12.993214,-.67564571,.075588122,-.76410776,.088462047
"Abilene, TX",Aug 2008,Aug 2008_0,13849,67,13.120758,14.088375,13.324267,-.96761733,.064106576,-.76410776,-.20350958
"Abilene, TX",Sep 2008,Sep 2008_0,13850,67,13.103365,14.270043,13.505936,-1.1666782,.053102061,-.76410776,-.40257043
"Abilene, TX",Oct 2008,Oct 2008_0,13851,67,12.949361,14.098128,13.334021,-1.1487676,.073861964,-.76410776,-.3846598
"Abilene, TX",Nov 2008,Nov 2008_0,13852,67,13.619751,14.626772,13.862664,-1.0070206,.058316447,-.76410776,-.2429128
"Abilene, TX",Dec 2008,Dec 2008_0,13853,67,12.506845,13.985471,13.221363,-1.4786258,.053421263,-.76410776,-.71451795
"Abilene, TX",Jan 2009,Jan 2009_0,14446,67,13.030956,14.647911,13.883803,-1.6169553,.053571571,-.76410776,-.85284746
"Abilene, TX",Feb 2009,Feb 2009_0,14447,67,12.963324,14.440466,13.676358,-1.4771427,.04809111,-.76410776,-.71303493
"Abilene, TX",Mar 2009,Mar 2009_0,14448,67,12.684944,14.245854,13.481747,-1.5609102,.051822737,-.76410776,-.79680246
"Abilene, TX",Apr 2009,Apr 2009_0,14449,67,13.20892,14.214521,13.450414,-1.0056007,.047031708,-.76410776,-.24149291
"Abilene, TX",May 2009,May 2009_0,14450,67,13.115517,14.198079,13.433971,-1.0825628,.051507443,-.76410776,-.31845501
"Abilene, TX",Jun 2009,Jun 2009_0,14451,67,12.942214,13.528288,12.76418,-.58607364,.11772198,-.76410776,.17803416
"Abilene, TX",Jul 2009,Jul 2009_0,14452,67,13.128532,13.826968,13.06286,-.69843584,.095014513,-.76410776,.065671951
"Abilene, TX",Aug 2009,Aug 2009_0,14453,67,13.462294,14.209354,13.445247,-.74706042,.060415413,-.76410776,.017047323
"Abilene, TX",Sep 2009,Sep 2009_0,14454,67,12.793399,14.185784,13.421677,-1.3923852,.041662645,-.76410776,-.62827742
"Abilene, TX",Oct 2009,Oct 2009_0,14455,67,13.535097,14.340961,13.576854,-.80586439,.058284618,-.76410776,-.041756622
"Abilene, TX",Nov 2009,Nov 2009_0,14456,67,12.495874,14.202817,13.438709,-1.7069422,.056160126,-.76410776,-.94283438
"Abilene, TX",Dec 2009,Dec 2009_0,14457,67,13.02406,14.053638,13.28953,-1.0295769,.042527921,-.76410776,-.26546916
"Abilene, TX",Jan 2010,Jan 2010_0,14980,67,13.316217,14.549419,13.785312,-1.2332022,.047143884,-.76410776,-.46909449
"Abilene, TX",Feb 2010,Feb 2010_0,14981,67,12.133314,14.258909,13.494802,-2.1255953,.062083557,-.76410776,-1.3614876
"Abilene, TX",Mar 2010,Mar 2010_0,14982,67,13.397745,14.380968,13.61686,-.98322314,.055626843,-.76410776,-.21911538
"Abilene, TX",Apr 2010,Apr 2010_0,14983,67,13.320468,14.355429,13.591321,-1.0349604,.050677568,-.76410776,-.2708526
"Abilene, TX",May 2010,May 2010_0,14984,67,13.75505,14.243558,13.47945,-.48850799,.060761947,-.76410776,.27559978
"Abilene, TX",Jun 2010,Jun 2010_0,14985,67,13.465114,13.825932,13.061824,-.36081782,.078965969,-.76410776,.40328994
"Abilene, TX",Jul 2010,Jul 2010_0,14986,67,13.642877,14.153697,13.389589,-.51082021,.077274561,-.76410776,.25328752
"Abilene, TX",Aug 2010,Aug 2010_0,14987,67,13.675432,14.233376,13.469268,-.5579437,.051670622,-.76410776,.20616406
"Abilene, TX",Sep 2010,Sep 2010_0,14988,67,13.428302,14.25615,13.492043,-.82784861,.043470073,-.76410776,-.06374082
"Abilene, TX",Oct 2010,Oct 2010_0,14989,67,13.125736,14.508821,13.744713,-1.3830845,.055997465,-.76410776,-.61897683
"Abilene, TX",Nov 2010,Nov 2010_0,14990,67,13.198051,14.477403,13.713295,-1.2793516,.042537443,-.76410776,-.51524389
"Abilene, TX",Dec 2010,Dec 2010_0,14991,67,13.278289,14.394948,13.63084,-1.1166596,.039650083,-.76410776,-.35255185
"Abilene, TX",Jan 2011,Jan 2011_0,15525,67,13.883782,14.854513,14.090405,-.97073114,.04696146,-.76410776,-.20662335
"Abilene, TX",Feb 2011,Feb 2011_0,15526,67,13.254639,14.482157,13.718049,-1.2275183,.046795078,-.76410776,-.46341059
"Abilene, TX",Mar 2011,Mar 2011_0,15527,67,13.796484,14.648627,13.88452,-.85214335,.046413727,-.76410776,-.088035576
"Abilene, TX",Apr 2011,Apr 2011_0,15528,67,14.024115,14.700315,13.936208,-.67620134,.045182526,-.76410776,.087906443
"Abilene, TX",May 2011,May 2011_0,15529,67,13.692912,14.094864,13.330756,-.40195185,.058321685,-.76410776,.36215594
"Abilene, TX",Jun 2011,Jun 2011_0,15530,67,14.498102,14.113512,13.349404,.38459039,.064013593,-.76410776,1.1486982
"Abilene, TX",Jul 2011,Jul 2011_0,15531,67,13.603255,14.257688,13.49358,-.654432,.095625937,-.76410776,.10967577
"Abilene, TX",Aug 2011,Aug 2011_0,15532,67,13.032109,14.149464,13.385356,-1.1173545,.070436917,-.76410776,-.35324678
"Abilene, TX",Sep 2011,Sep 2011_0,15533,67,11.969748,14.324853,13.560745,-2.3551056,.075871505,-.76410776,-1.5909978
"Altoona, WI",Oct 2007,Oct 2007_2,13491,129,12.463585,14.400805,12.238646,-1.9372206,.067189477,-2.1621594,.2249389
"Altoona, WI",Nov 2007,Nov 2007_2,13492,129,12.473165,14.451021,12.288861,-1.9778563,.048587795,-2.1621594,.18430322
"Altoona, WI",Dec 2007,Dec 2007_2,13493,129,12.506407,14.336135,12.173976,-1.8297286,.051289316,-2.1621594,.33243093
"Altoona, WI",Jan 2008,Jan 2008_2,14044,129,10.820024,14.326174,12.164015,-3.5061507,.055037901,-2.1621594,-1.3439912
"Altoona, WI",Feb 2008,Feb 2008_2,14045,129,10.909761,14.364125,12.201966,-3.4543638,.044353921,-2.1621594,-1.2922045
"Altoona, WI",Mar 2008,Mar 2008_2,14046,129,11.574041,14.578928,12.416769,-3.0048871,.05203712,-2.1621594,-.8427276
"Altoona, WI",Apr 2008,Apr 2008_2,14047,129,11.705243,14.0387,11.87654,-2.3334568,.046042092,-2.1621594,-.17129728
"Altoona, WI",Jul 2008,Jul 2008_2,14048,129,12.361255,13.627945,11.465786,-1.2666905,.075456321,-2.1621594,.89546901
"Altoona, WI",Aug 2008,Aug 2008_2,14049,129,12.025125,13.961864,11.799705,-1.9367396,.067855552,-2.1621594,.22541988
"Altoona, WI",Sep 2008,Sep 2008_2,14050,129,12.404497,14.143532,11.981373,-1.7390348,.054229677,-2.1621594,.42312473
"Altoona, WI",Oct 2008,Oct 2008_2,14051,129,12.29683,13.971617,11.809458,-1.674787,.068253294,-2.1621594,.48737249
"Altoona, WI",Nov 2008,Nov 2008_2,14052,129,12.942306,14.50026,12.3381,-1.5579548,.052859504,-2.1621594,.60420477
"Altoona, WI",Dec 2008,Dec 2008_2,14053,129,11.725319,13.85896,11.6968,-2.133641,.051795825,-2.1621594,.028518446
"Altoona, WI",Jan 2009,Jan 2009_2,14681,129,12.10257,14.5214,12.359241,-2.4188306,.048878923,-2.1621594,-.25667119
"Altoona, WI",Feb 2009,Feb 2009_2,14682,129,12.715054,14.313955,12.151795,-1.5989015,.045048594,-2.1621594,.56325799
"Altoona, WI",Mar 2009,Mar 2009_2,14683,129,11.885692,14.11,11.947841,-2.224308,.060817406,-2.1621594,-.062148608
"Amarillo Livestock Auction, TX",Jan 2002,Jan 2002_3,10356,50,15.071912,14.424231,14.501503,.64768124,.089211076,.077272169,.57040906
"Amarillo Livestock Auction, TX",Feb 2002,Feb 2002_3,10357,50,15.117017,14.412637,14.489909,.70437974,.064205579,.077272169,.62710756
"Amarillo Livestock Auction, TX",Mar 2002,Mar 2002_3,10358,50,15.732391,14.393566,14.470839,1.3388252,.056590319,.077272169,1.261553
"Amarillo Livestock Auction, TX",Apr 2002,Apr 2002_3,10359,50,15.015228,13.99783,14.075103,1.0173978,.052954532,.077272169,.94012552
"Amarillo Livestock Auction, TX",May 2002,May 2002_3,10360,50,15.466032,13.673649,13.750921,1.792383,.10442769,.077272169,1.7151109
"Amarillo Livestock Auction, TX",Jun 2002,Jun 2002_3,10361,50,15.487636,13.757095,13.834368,1.7305403,.1010789,.077272169,1.6532681
"Amarillo Livestock Auction, TX",Jul 2002,Jul 2002_3,10362,50,14.774917,13.41643,13.493702,1.3584872,.099637218,.077272169,1.2812151
"Amarillo Livestock Auction, TX",Aug 2002,Aug 2002_3,10363,50,15.040995,13.935868,14.013141,1.105126,.09686733,.077272169,1.0278538
"Amarillo Livestock Auction, TX",Sep 2002,Sep 2002_3,10364,50,14.664743,13.891953,13.969226,.7727896,.084916398,.077272169,.69551742
"Amarillo Livestock Auction, TX",Oct 2002,Oct 2002_3,10365,50,15.098634,14.08602,14.163292,1.0126144,.075532176,.077272169,.93534225
"Amarillo Livestock Auction, TX",Nov 2002,Nov 2002_3,10366,50,15.302525,14.349224,14.426496,.95330083,.058022175,.077272169,.87602866
"Amarillo Livestock Auction, TX",Dec 2002,Dec 2002_3,10367,50,14.71973,13.898252,13.975525,.82147765,.061634418,.077272169,.74420553
"Amarillo Livestock Auction, TX",Jan 2003,Jan 2003_3,10967,50,14.810257,14.302809,14.380081,.50744784,.080832623,.077272169,.43017569
"Amarillo Livestock Auction, TX",Feb 2003,Feb 2003_3,10968,50,14.924511,14.207174,14.284447,.71733654,.052899208,.077272169,.64006442
"Amarillo Livestock Auction, TX",Mar 2003,Mar 2003_3,10969,50,15.848572,14.274304,14.351577,1.5742671,.085618369,.077272169,1.496995
"Amarillo Livestock Auction, TX",Apr 2003,Apr 2003_3,10970,50,15.445029,14.110613,14.187885,1.3344166,.055991743,.077272169,1.2571445
"Amarillo Livestock Auction, TX",May 2003,May 2003_3,10971,50,15.514655,13.795522,13.872794,1.7191334,.11220013,.077272169,1.6418612
"Amarillo Livestock Auction, TX",Jun 2003,Jun 2003_3,10972,50,14.837848,13.546696,13.623967,1.2911525,.15772487,.077272169,1.2138803
"Amarillo Livestock Auction, TX",Jul 2003,Jul 2003_3,10973,50,14.536703,13.515763,13.593036,1.0209395,.14863274,.077272169,.94366729
"Amarillo Livestock Auction, TX",Aug 2003,Aug 2003_3,10974,50,15.204409,14.054213,14.131485,1.1501961,.071308717,.077272169,1.0729239
"Amarillo Livestock Auction, TX",Sep 2003,Sep 2003_3,9401,50,14.766765,14.1686,14.245872,.59816474,.053899687,.077272169,.52089256
"Amarillo Livestock Auction, TX",Oct 2003,Oct 2003_3,9402,50,15.392917,14.499898,14.57717,.89301872,.083005123,.077272169,.81574655
"Amarillo Livestock Auction, TX",Nov 2003,Nov 2003_3,9403,50,15.244169,14.658341,14.735613,.58582807,.055793997,.077272169,.50855589
"Amarillo Livestock Auction, TX",Dec 2003,Dec 2003_3,10975,50,14.775513,14.123305,14.200578,.65220696,.052107736,.077272169,.57493484
"Amarillo Livestock Auction, TX",Jan 2004,Jan 2004_3,9404,50,14.735809,14.465256,14.542528,.27055314,.066360883,.077272169,.19328097
"Amarillo Livestock Auction, TX",Feb 2004,Feb 2004_3,9405,50,14.857552,14.287343,14.364614,.57020885,.052888565,.077272169,.4929367
"Amarillo Livestock Auction, TX",Mar 2004,Mar 2004_3,9406,50,15.450548,14.303346,14.380617,1.1472027,.050497755,.077272169,1.0699306
"Amarillo Livestock Auction, TX",Apr 2004,Apr 2004_3,9407,50,14.916409,14.053138,14.13041,.86327165,.056549542,.077272169,.78599954
"Amarillo Livestock Auction, TX",May 2004,May 2004_3,9408,50,15.508412,14.305925,14.383197,1.2024872,.057783522,.077272169,1.1252151
"Amarillo Livestock Auction, TX",Jun 2004,Jun 2004_3,9409,50,15.316469,13.940341,14.017613,1.3761277,.075570323,.077272169,1.2988555
"Amarillo Livestock Auction, TX",Jul 2004,Jul 2004_3,9410,50,14.90859,14.08491,14.162183,.82367998,.083680145,.077272169,.74640781
"Amarillo Livestock Auction, TX",Aug 2004,Aug 2004_3,9411,50,14.750884,14.136362,14.213634,.61452192,.066193409,.077272169,.53724974
"Amarillo Livestock Auction, TX",Sep 2004,Sep 2004_3,9412,50,15.323466,14.19967,14.276942,1.1237961,.083084941,.077272169,1.0465239
"Amarillo Livestock Auction, TX",Oct 2004,Oct 2004_3,9413,50,15.503879,14.822466,14.899737,.68141317,.060475536,.077272169,.604141
"Amarillo Livestock Auction, TX",Nov 2004,Nov 2004_3,11576,50,14.782396,14.376174,14.453445,.40622264,.051122397,.077272169,.32895046
"Amarillo Livestock Auction, TX",Dec 2004,Dec 2004_3,9414,50,14.687952,14.286801,14.364074,.40115041,.059855618,.077272169,.32387826
"Amarillo Livestock Auction, TX",Jan 2005,Jan 2005_3,9415,50,14.79542,14.639492,14.716764,.15592729,.069967799,.077272169,.078655124
"Amarillo Livestock Auction, TX",Feb 2005,Feb 2005_3,9416,50,14.613612,14.470014,14.547286,.14359847,.044110488,.077272169,.066326305
"Amarillo Livestock Auction, TX",Mar 2005,Mar 2005_3,9417,50,15.373299,14.224092,14.301364,1.1492069,.054189093,.077272169,1.0719347
"Amarillo Livestock Auction, TX",Apr 2005,Apr 2005_3,9418,50,15.209357,14.495708,14.57298,.71364945,.045892444,.077272169,.63637727
"Amarillo Livestock Auction, TX",May 2005,May 2005_3,9419,50,15.555835,13.988756,14.066029,1.5670786,.074604221,.077272169,1.4898064
"Amarillo Livestock Auction, TX",Jun 2005,Jun 2005_3,12132,50,15.127055,13.923027,14.000299,1.2040279,.10813031,.077272169,1.1267557
"Amarillo Livestock Auction, TX",Jul 2005,Jul 2005_3,9420,50,14.075579,13.826238,13.903509,.24934144,.11171117,.077272169,.17206927
"Amarillo Livestock Auction, TX",Aug 2005,Aug 2005_3,9421,50,13.902249,13.899356,13.976628,.002893216,.077173345,.077272169,-.074378952
"Amarillo Livestock Auction, TX",Sep 2005,Sep 2005_3,9422,50,14.84373,14.176995,14.254268,.66673481,.055679616,.077272169,.58946264
"Amarillo Livestock Auction, TX",Oct 2005,Oct 2005_3,9423,50,15.584946,14.846736,14.924008,.73820949,.067067124,.077272169,.66093731
"Amarillo Livestock Auction, TX",Nov 2005,Nov 2005_3,9424,50,14.982042,14.611973,14.689245,.37006941,.053728797,.077272169,.29279724
"Amarillo Livestock Auction, TX",Dec 2005,Dec 2005_3,9425,50,14.817564,14.324354,14.401627,.49320951,.062159456,.077272169,.41593736
"Amarillo Livestock Auction, TX",Jan 2006,Jan 2006_3,9426,50,14.945165,14.859294,14.936566,.08587043,.055238444,.077272169,.0085982624
"Amarillo Livestock Auction, TX",Feb 2006,Feb 2006_3,9427,50,14.783051,14.511614,14.588886,.2714377,.047741264,.077272169,.19416553
"Amarillo Livestock Auction, TX",Mar 2006,Mar 2006_3,9428,50,14.984626,14.325652,14.402924,.65897393,.041734628,.077272169,.58170176
"Amarillo Livestock Auction, TX",Apr 2006,Apr 2006_3,12699,50,14.804982,14.473722,14.550993,.33126101,.049567126,.077272169,.25398883
"Amarillo Livestock Auction, TX",May 2006,May 2006_3,12700,50,14.686309,13.918516,13.995789,.76779234,.064616501,.077272169,.69052017
"Amarillo Livestock Auction, TX",Jun 2006,Jun 2006_3,9429,50,14.507382,14.032902,14.110174,.47448027,.070067689,.077272169,.39720809
"Amarillo Livestock Auction, TX",Jul 2006,Jul 2006_3,9430,50,14.288111,14.02914,14.106413,.25897017,.087719776,.077272169,.18169801
"Amarillo Livestock Auction, TX",Aug 2006,Aug 2006_3,9431,50,14.505891,14.145657,14.222929,.36023423,.064883605,.077272169,.28296205
"Amarillo Livestock Auction, TX",Sep 2006,Sep 2006_3,9432,50,14.807778,14.538973,14.616245,.26880521,.056031737,.077272169,.19153304
"Amarillo Livestock Auction, TX",Oct 2006,Oct 2006_3,9433,50,14.542048,14.494599,14.571872,.047447708,.059574869,.077272169,-.029824458
"Amarillo Livestock Auction, TX",Nov 2006,Nov 2006_3,9434,50,14.614445,14.387644,14.464916,.22680104,.053496957,.077272169,.14952886
"Amarillo Livestock Auction, TX",Dec 2006,Dec 2006_3,9435,50,13.754515,14.32113,14.398402,-.56661516,.050885558,.077272169,-.64388734
"Amarillo Livestock Auction, TX",Jan 2007,Jan 2007_3,9436,50,13.144696,14.27575,14.353023,-1.1310543,.077742621,.077272169,-1.2083265
"Amarillo Livestock Auction, TX",Feb 2007,Feb 2007_3,9437,50,14.352007,14.399554,14.476827,-.047547583,.052187681,.077272169,-.12481975
"Amarillo Livestock Auction, TX",Mar 2007,Mar 2007_3,9438,50,15.41887,14.583938,14.661209,.83493257,.050533652,.077272169,.75766039
"Amarillo Livestock Auction, TX",Apr 2007,Apr 2007_3,9439,50,14.772224,14.215296,14.292568,.55692869,.040992148,.077272169,.47965655
"Amarillo Livestock Auction, TX",May 2007,May 2007_3,9440,50,14.73028,13.961707,14.038979,.76857322,.062625892,.077272169,.69130105
"Amarillo Livestock Auction, TX",Jun 2007,Jun 2007_3,9441,50,14.953876,13.922014,13.999287,1.0318612,.094423838,.077272169,.95458901
"Amarillo Livestock Auction, TX",Jul 2007,Jul 2007_3,9442,50,14.682878,13.794293,13.871566,.88858503,.076076351,.077272169,.81131285
