locale,date,dateid,x,y,logrevenue,predictions,predictions_u,residuals,stnderror,u,e
"Abilene, TX",Oct 2003,Oct 2003_0,10964,67,13.918937,14.579722,13.827622,-.66078538,.095139161,-.75209969,.091314301
"Abilene, TX",Nov 2003,Nov 2003_0,10965,67,13.857883,14.728582,13.976482,-.87069887,.062204324,-.75209969,-.1185992
"Abilene, TX",Dec 2003,Dec 2003_0,10966,67,13.435304,14.181714,13.429615,-.74641055,.05556519,-.75209969,.0056891358
"Abilene, TX",Jan 2004,Jan 2004_0,11564,67,14.010688,14.527346,13.775247,-.51665831,.070068508,-.75209969,.2354414
"Abilene, TX",Feb 2004,Feb 2004_0,11565,67,13.77388,14.358809,13.606709,-.58492917,.060540102,-.75209969,.16717054
"Abilene, TX",Mar 2004,Mar 2004_0,11566,67,13.87053,14.317123,13.565023,-.44659337,.055133659,-.75209969,.30550629
"Abilene, TX",Apr 2004,Apr 2004_0,11567,67,14.019543,14.084244,13.332144,-.064701222,.056937896,-.75209969,.68739843
"Abilene, TX",May 2004,May 2004_0,11568,67,14.024071,14.329575,13.577475,-.30550343,.061861314,-.75209969,.44659626
"Abilene, TX",Jun 2004,Jun 2004_0,11569,67,13.631764,13.946372,13.194273,-.31460786,.081875026,-.75209969,.4374918
"Abilene, TX",Jul 2004,Jul 2004_0,11570,67,13.988808,14.100135,13.348036,-.11132751,.087010674,-.75209969,.64077216
"Abilene, TX",Aug 2004,Aug 2004_0,11571,67,13.896421,14.152325,13.400225,-.25590292,.068500534,-.75209969,.49619675
"Abilene, TX",Sep 2004,Sep 2004_0,11572,67,13.766951,14.21865,13.46655,-.45169899,.090336867,-.75209969,.30040067
"Abilene, TX",Oct 2004,Oct 2004_0,11573,67,13.608577,14.849409,14.097309,-1.2408319,.063868232,-.75209969,-.48873222
"Abilene, TX",Nov 2004,Nov 2004_0,11574,67,13.170362,14.42009,13.66799,-1.249728,.057662021,-.75209969,-.4976283
"Abilene, TX",Dec 2004,Dec 2004_0,11575,67,13.585131,14.320747,13.568647,-.73561627,.063937657,-.75209969,.016483434
"Abilene, TX",Jan 2005,Jan 2005_0,12120,67,14.05421,14.675918,13.923818,-.62170774,.073563747,-.75209969,.13039193
"Abilene, TX",Feb 2005,Feb 2005_0,12121,67,13.643547,14.511743,13.759643,-.86819565,.050623666,-.75209969,-.11609595
"Abilene, TX",Mar 2005,Mar 2005_0,12122,67,13.957832,14.293374,13.541274,-.33554181,.0558149,-.75209969,.41655785
"Abilene, TX",Apr 2005,Apr 2005_0,12123,67,14.263047,14.5839,13.8318,-.32085335,.051358953,-.75209969,.43124634
"Abilene, TX",May 2005,May 2005_0,12124,67,14.021933,14.067765,13.315665,-.045832183,.072276093,-.75209969,.70626748
"Abilene, TX",Jun 2005,Jun 2005_0,12125,67,13.830145,14.021611,13.269511,-.1914659,.10951537,-.75209969,.56063378
"Abilene, TX",Jul 2005,Jul 2005_0,12126,67,13.785319,13.91624,13.164141,-.13092084,.10859886,-.75209969,.62117881
"Abilene, TX",Aug 2005,Aug 2005_0,12127,67,13.492929,13.98775,13.23565,-.49482116,.0757889,-.75209969,.2572785
"Abilene, TX",Sep 2005,Sep 2005_0,12128,67,13.772044,14.214911,13.462811,-.4428668,.058048114,-.75209969,.30923289
"Abilene, TX",Oct 2005,Oct 2005_0,12129,67,14.292599,14.912551,14.160452,-.61995268,.071431711,-.75209969,.132147
"Abilene, TX",Nov 2005,Nov 2005_0,12130,67,13.797062,14.661916,13.909817,-.86485422,.058912378,-.75209969,-.11275454
"Abilene, TX",Dec 2005,Dec 2005_0,12131,67,13.486409,14.376251,13.624151,-.88984168,.068847418,-.75209969,-.13774198
"Abilene, TX",Jan 2006,Jan 2006_0,12687,67,14.005714,14.887085,14.134986,-.88137096,.059034366,-.75209969,-.12927125
"Abilene, TX",Feb 2006,Feb 2006_0,12688,67,13.769064,14.545852,13.793752,-.77678746,.050768685,-.75209969,-.02468776
"Abilene, TX",Mar 2006,Mar 2006_0,12689,67,13.539404,14.317108,13.565009,-.77770466,.044934936,-.75209969,-.02560498
"Abilene, TX",Apr 2006,Apr 2006_0,12690,67,13.75943,14.469315,13.717215,-.70988464,.051098805,-.75209969,.042215019
"Abilene, TX",May 2006,May 2006_0,12691,67,13.569644,13.917871,13.165772,-.34822786,.0665107,-.75209969,.4038718
"Abilene, TX",Jun 2006,Jun 2006_0,12692,67,13.899107,14.016616,13.264516,-.11750867,.070105083,-.75209969,.63459098
"Abilene, TX",Jul 2006,Jul 2006_0,12693,67,14.081703,14.013188,13.261088,.068514772,.08759705,-.75209969,.82061446
"Abilene, TX",Aug 2006,Aug 2006_0,12694,67,13.787468,14.129868,13.377769,-.34240001,.06623897,-.75209969,.40969965
"Abilene, TX",Sep 2006,Sep 2006_0,12695,67,13.823305,14.511688,13.759588,-.68838316,.05519709,-.75209969,.063716538
"Abilene, TX",Oct 2006,Oct 2006_0,12696,67,13.85882,14.478046,13.725946,-.61922634,.058727276,-.75209969,.13287336
"Abilene, TX",Nov 2006,Nov 2006_0,12697,67,13.85894,14.363578,13.611478,-.50463754,.053976964,-.75209969,.24746215
"Abilene, TX",Dec 2006,Dec 2006_0,12698,67,13.449977,14.29755,13.54545,-.84757298,.051008448,-.75209969,-.095473327
"Abilene, TX",Jan 2007,Jan 2007_0,13275,67,12.719869,14.259284,13.507185,-1.5394158,.080832958,-.75209969,-.78731614
"Abilene, TX",Feb 2007,Feb 2007_0,13276,67,13.383271,14.369753,13.617654,-.98648196,.054384418,-.75209969,-.23438229
"Abilene, TX",Mar 2007,Mar 2007_0,13277,67,13.570685,14.542119,13.79002,-.97143406,.05988846,-.75209969,-.21933439
"Abilene, TX",Apr 2007,Apr 2007_0,13278,67,13.459178,14.204295,13.452195,-.74511713,.041605547,-.75209969,.0069825561
"Abilene, TX",May 2007,May 2007_0,13279,67,13.364292,13.943387,13.191287,-.57909441,.063710131,-.75209969,.17300525
"Abilene, TX",Jun 2007,Jun 2007_0,13280,67,13.453772,13.83178,13.079681,-.37800923,.10042826,-.75209969,.37409043
"Abilene, TX",Jul 2007,Jul 2007_0,13281,67,13.232449,13.707623,12.955523,-.4751747,.08526051,-.75209969,.27692497
"Abilene, TX",Aug 2007,Aug 2007_0,13282,67,13.544197,13.834988,13.082888,-.29079032,.074387848,-.75209969,.46130934
"Abilene, TX",Sep 2007,Sep 2007_0,13283,67,13.641071,14.421447,13.669347,-.7803756,.050907392,-.75209969,-.028275928
"Abilene, TX",Oct 2007,Oct 2007_0,13284,67,13.384099,14.294201,13.542101,-.91010189,.062543496,-.75209969,-.15800223
"Abilene, TX",Nov 2007,Nov 2007_0,13285,67,13.051503,14.360887,13.608788,-1.3093835,.04862275,-.75209969,-.55728388
"Abilene, TX",Dec 2007,Dec 2007_0,13286,67,12.861549,14.245564,13.493464,-1.3840146,.054152597,-.75209969,-.63191497
"Abilene, TX",Jan 2008,Jan 2008_0,13842,67,12.864176,14.224873,13.472773,-1.3606969,.058385115,-.75209969,-.60859722
"Abilene, TX",Feb 2008,Feb 2008_0,13843,67,13.229539,14.261027,13.508927,-1.0314884,.049607631,-.75209969,-.27938876
"Abilene, TX",Mar 2008,Mar 2008_0,13844,67,13.522179,14.481209,13.729109,-.95902991,.054797839,-.75209969,-.20693026
"Abilene, TX",Apr 2008,Apr 2008_0,13845,67,12.81985,14.021916,13.269816,-1.2020665,.043281216,-.75209969,-.44996682
"Abilene, TX",May 2008,May 2008_0,13846,67,13.544877,14.044654,13.292554,-.49977699,.08122243,-.75209969,.25232267
"Abilene, TX",Jun 2008,Jun 2008_0,13847,67,13.248572,13.83752,13.08542,-.58894688,.095540591,-.75209969,.16315278
"Abilene, TX",Jul 2008,Jul 2008_0,13848,67,13.081676,13.728017,12.975917,-.64634091,.076920941,-.75209969,.10575875
"Abilene, TX",Aug 2008,Aug 2008_0,13849,67,13.120758,14.052201,13.300101,-.93144321,.063789181,-.75209969,-.17934354
"Abilene, TX",Sep 2008,Sep 2008_0,13850,67,13.103365,14.2114,13.459301,-1.1080353,.056006774,-.75209969,-.35593563
"Abilene, TX",Oct 2008,Oct 2008_0,13851,67,12.949361,14.047102,13.295002,-1.0977411,.075975537,-.75209969,-.34564143
"Abilene, TX",Nov 2008,Nov 2008_0,13852,67,13.619751,14.570495,13.818395,-.95074379,.060105234,-.75209969,-.19864413
"Abilene, TX",Dec 2008,Dec 2008_0,13853,67,12.506845,13.916998,13.164898,-1.4101526,.057797119,-.75209969,-.65805286
"Abilene, TX",Jan 2009,Jan 2009_0,14446,67,13.030956,14.566328,13.814228,-1.5353718,.059313469,-.75209969,-.78327209
"Abilene, TX",Feb 2009,Feb 2009_0,14447,67,12.963324,14.36184,13.60974,-1.3985167,.056331381,-.75209969,-.64641696
"Abilene, TX",Mar 2009,Mar 2009_0,14448,67,12.684944,14.17113,13.41903,-1.4861858,.061872315,-.75209969,-.7340861
"Abilene, TX",Apr 2009,Apr 2009_0,14449,67,13.20892,14.139745,13.387645,-.93082446,.052516323,-.75209969,-.17872475
"Abilene, TX",May 2009,May 2009_0,14450,67,13.115517,14.12553,13.373431,-1.0100139,.060648046,-.75209969,-.25791427
"Abilene, TX",Jun 2009,Jun 2009_0,14451,67,12.942214,13.466927,12.714827,-.52471232,.12503918,-.75209969,.22738732
"Abilene, TX",Jul 2009,Jul 2009_0,14452,67,13.128532,13.758587,13.006487,-.63005459,.10240851,-.75209969,.12204511
"Abilene, TX",Aug 2009,Aug 2009_0,14453,67,13.462294,14.137277,13.385177,-.67498279,.071842216,-.75209969,.077116862
"Abilene, TX",Sep 2009,Sep 2009_0,14454,67,12.793399,14.146336,13.394236,-1.3529369,.059347156,-.75209969,-.60083723
"Abilene, TX",Oct 2009,Oct 2009_0,14455,67,13.535097,14.277953,13.525854,-.74285644,.064645462,-.75209969,.0092432229
"Abilene, TX",Nov 2009,Nov 2009_0,14456,67,12.495874,14.141244,13.389144,-1.6453694,.071189918,-.75209969,-.89326978
"Abilene, TX",Dec 2009,Dec 2009_0,14457,67,13.02406,13.996435,13.244335,-.97237468,.054880064,-.75209969,-.220275
"Abilene, TX",Jan 2010,Jan 2010_0,14980,67,13.316217,14.519021,13.766922,-1.2028041,.054260615,-.75209969,-.45070437
"Abilene, TX",Feb 2010,Feb 2010_0,14981,67,12.133314,14.23309,13.48099,-2.0997763,.068074487,-.75209969,-1.3476765
"Abilene, TX",Mar 2010,Mar 2010_0,14982,67,13.397745,14.354503,13.602404,-.95675784,.060691267,-.75209969,-.2046582
"Abilene, TX",Apr 2010,Apr 2010_0,14983,67,13.320468,14.328732,13.576632,-1.0082635,.055321459,-.75209969,-.25616381
"Abilene, TX",May 2010,May 2010_0,14984,67,13.75505,14.21629,13.46419,-.4612397,.065571174,-.75209969,.29086
"Abilene, TX",Jun 2010,Jun 2010_0,14985,67,13.465114,13.801305,13.049205,-.33619085,.082535379,-.75209969,.41590884
"Abilene, TX",Jul 2010,Jul 2010_0,14986,67,13.642877,14.118696,13.366596,-.47581974,.086845309,-.75209969,.27627996
"Abilene, TX",Aug 2010,Aug 2010_0,14987,67,13.675432,14.201973,13.449873,-.52654076,.059834987,-.75209969,.22555892
"Abilene, TX",Sep 2010,Sep 2010_0,14988,67,13.428302,14.240714,13.488615,-.81241244,.04684183,-.75209969,-.060312752
"Abilene, TX",Oct 2010,Oct 2010_0,14989,67,13.125736,14.491816,13.739716,-1.3660793,.058209382,-.75209969,-.61397958
"Abilene, TX",Nov 2010,Nov 2010_0,14990,67,13.198051,14.450881,13.698781,-1.2528294,.046848759,-.75209969,-.5007298
"Abilene, TX",Dec 2010,Dec 2010_0,14991,67,13.278289,14.374763,13.622663,-1.0964737,.041021068,-.75209969,-.344374
"Abilene, TX",Jan 2011,Jan 2011_0,15525,67,13.883782,14.832418,14.080319,-.94863647,.049181581,-.75209969,-.19653678
"Abilene, TX",Feb 2011,Feb 2011_0,15526,67,13.254639,14.456797,13.704698,-1.2021585,.050571579,-.75209969,-.45005873
"Abilene, TX",Mar 2011,Mar 2011_0,15527,67,13.796484,14.624262,13.872162,-.82777762,.049680963,-.75209969,-.075677924
"Abilene, TX",Apr 2011,Apr 2011_0,15528,67,14.024115,14.6762,13.9241,-.65208495,.045696326,-.75209969,.10001472
"Abilene, TX",May 2011,May 2011_0,15529,67,13.692912,14.071668,13.319568,-.37875554,.058731042,-.75209969,.37334412
"Abilene, TX",Jun 2011,Jun 2011_0,15530,67,14.498102,14.109027,13.356927,.38907552,.0651296,-.75209969,1.1411752
"Abilene, TX",Jul 2011,Jul 2011_0,15531,67,13.603255,14.252988,13.500888,-.64973253,.095555685,-.75209969,.10236716
"Abilene, TX",Aug 2011,Aug 2011_0,15532,67,13.032109,14.143222,13.391122,-1.1111126,.072812662,-.75209969,-.3590129
"Abilene, TX",Sep 2011,Sep 2011_0,15533,67,11.969748,14.311492,13.559393,-2.3417447,.076816522,-.75209969,-1.5896449
"Altoona, WI",Oct 2007,Oct 2007_2,13491,129,12.463585,14.432162,12.256323,-1.9685777,.070490129,-2.1758401,.20726232
"Altoona, WI",Nov 2007,Nov 2007_2,13492,129,12.473165,14.465855,12.290014,-1.9926902,.047936715,-2.1758401,.1831499
"Altoona, WI",Dec 2007,Dec 2007_2,13493,129,12.506407,14.348792,12.172953,-1.8423855,.050312426,-2.1758401,.33345452
"Altoona, WI",Jan 2008,Jan 2008_2,14044,129,10.820024,14.337372,12.161531,-3.5173483,.054678798,-2.1758401,-1.3415082
"Altoona, WI",Feb 2008,Feb 2008_2,14045,129,10.909761,14.373698,12.197858,-3.4639363,.045229729,-2.1758401,-1.2880963
"Altoona, WI",Mar 2008,Mar 2008_2,14046,129,11.574041,14.591239,12.415399,-3.0171971,.052341502,-2.1758401,-.84135705
"Altoona, WI",Apr 2008,Apr 2008_2,14047,129,11.705243,14.049417,11.873578,-2.3441749,.045429386,-2.1758401,-.16833474
"Altoona, WI",Jul 2008,Jul 2008_2,14048,129,12.361255,13.626904,11.451064,-1.2656496,.075009964,-2.1758401,.91019058
"Altoona, WI",Aug 2008,Aug 2008_2,14049,129,12.025125,13.972418,11.796578,-1.9472935,.068458632,-2.1758401,.2285466
"Altoona, WI",Sep 2008,Sep 2008_2,14050,129,12.404497,14.134845,11.959004,-1.7303478,.054978576,-2.1758401,.4454923
"Altoona, WI",Oct 2008,Oct 2008_2,14051,129,12.29683,13.970748,11.794908,-1.6739178,.069605261,-2.1758401,.50192237
"Altoona, WI",Nov 2008,Nov 2008_2,14052,129,12.942306,14.506024,12.330185,-1.563719,.055038281,-2.1758401,.61212099
"Altoona, WI",Dec 2008,Dec 2008_2,14053,129,11.725319,13.877964,11.702124,-2.1526451,.051099662,-2.1758401,.023194965
"Altoona, WI",Jan 2009,Jan 2009_2,14681,129,12.10257,14.552459,12.376618,-2.4498889,.050323788,-2.1758401,-.27404878
"Altoona, WI",Feb 2009,Feb 2009_2,14682,129,12.715054,14.345195,12.169354,-1.6301411,.045575768,-2.1758401,.54569894
"Altoona, WI",Mar 2009,Mar 2009_2,14683,129,11.885692,14.13922,11.96338,-2.2535286,.059961386,-2.1758401,-.077688485
"Amarillo Livestock Auction, TX",Jan 2002,Jan 2002_3,10356,50,15.071912,14.427382,14.509804,.64453006,.090013906,.082421549,.56210852
"Amarillo Livestock Auction, TX",Feb 2002,Feb 2002_3,10357,50,15.117017,14.415322,14.497745,.70169419,.065062001,.082421549,.61927265
"Amarillo Livestock Auction, TX",Mar 2002,Mar 2002_3,10358,50,15.732391,14.397385,14.479806,1.3350071,.058420535,.082421549,1.2525855
"Amarillo Livestock Auction, TX",Apr 2002,Apr 2002_3,10359,50,15.015228,14.002003,14.084424,1.0132257,.053878635,.082421549,.93080419
"Amarillo Livestock Auction, TX",May 2002,May 2002_3,10360,50,15.466032,13.67572,13.758142,1.7903118,.10772784,.082421549,1.7078903
"Amarillo Livestock Auction, TX",Jun 2002,Jun 2002_3,10361,50,15.487636,13.743586,13.826007,1.7440501,.099043757,.082421549,1.6616286
"Amarillo Livestock Auction, TX",Jul 2002,Jul 2002_3,10362,50,14.774917,13.403738,13.486159,1.3711789,.098683223,.082421549,1.2887573
"Amarillo Livestock Auction, TX",Aug 2002,Aug 2002_3,10363,50,15.040995,13.926493,14.008915,1.1145015,.096385099,.082421549,1.0320799
"Amarillo Livestock Auction, TX",Sep 2002,Sep 2002_3,10364,50,14.664743,13.900902,13.983324,.76384127,.084726937,.082421549,.68141973
"Amarillo Livestock Auction, TX",Oct 2002,Oct 2002_3,10365,50,15.098634,14.102766,14.185187,.99586761,.075253628,.082421549,.91344607
"Amarillo Livestock Auction, TX",Nov 2002,Nov 2002_3,10366,50,15.302525,14.362021,14.444444,.94050282,.058685102,.082421549,.85808128
"Amarillo Livestock Auction, TX",Dec 2002,Dec 2002_3,10367,50,14.71973,13.919709,14.002131,.80002165,.063399449,.082421549,.71760011
"Amarillo Livestock Auction, TX",Jan 2003,Jan 2003_3,10967,50,14.810257,14.314606,14.397027,.49565104,.082894601,.082421549,.4132295
"Amarillo Livestock Auction, TX",Feb 2003,Feb 2003_3,10968,50,14.924511,14.215494,14.297915,.70901704,.055297017,.082421549,.62659544
"Amarillo Livestock Auction, TX",Mar 2003,Mar 2003_3,10969,50,15.848572,14.28361,14.366033,1.564961,.086507,.082421549,1.4825394
"Amarillo Livestock Auction, TX",Apr 2003,Apr 2003_3,10970,50,15.445029,14.120811,14.203232,1.3242186,.055030182,.082421549,1.2417971
"Amarillo Livestock Auction, TX",May 2003,May 2003_3,10971,50,15.514655,13.80309,13.885512,1.7115647,.11113302,.082421549,1.6291431
"Amarillo Livestock Auction, TX",Jun 2003,Jun 2003_3,10972,50,14.837848,13.543672,13.626093,1.2941762,.15490925,.082421549,1.2117547
"Amarillo Livestock Auction, TX",Jul 2003,Jul 2003_3,10973,50,14.536703,13.521785,13.604206,1.0149184,.14603126,.082421549,.93249691
"Amarillo Livestock Auction, TX",Aug 2003,Aug 2003_3,10974,50,15.204409,14.065196,14.147617,1.1392125,.068468519,.082421549,1.0567909
"Amarillo Livestock Auction, TX",Sep 2003,Sep 2003_3,9401,50,14.766765,14.15677,14.239191,.60999507,.052465364,.082421549,.52757347
"Amarillo Livestock Auction, TX",Oct 2003,Oct 2003_3,9402,50,15.392917,14.501143,14.583564,.89177424,.08495383,.082421549,.80935264
"Amarillo Livestock Auction, TX",Nov 2003,Nov 2003_3,9403,50,15.244169,14.656252,14.738674,.58791691,.056175351,.082421549,.50549537
"Amarillo Livestock Auction, TX",Dec 2003,Dec 2003_3,10975,50,14.775513,14.117501,14.199923,.6580112,.053924773,.082421549,.57558966
"Amarillo Livestock Auction, TX",Jan 2004,Jan 2004_3,9404,50,14.735809,14.455528,14.537951,.28028074,.06604328,.082421549,.19785918
"Amarillo Livestock Auction, TX",Feb 2004,Feb 2004_3,9405,50,14.857552,14.2875,14.369922,.57005125,.053696875,.082421549,.48762971
"Amarillo Livestock Auction, TX",Mar 2004,Mar 2004_3,9406,50,15.450548,14.302791,14.385212,1.1477575,.052008174,.082421549,1.065336
"Amarillo Livestock Auction, TX",Apr 2004,Apr 2004_3,9407,50,14.916409,14.051106,14.133528,.86530328,.056587424,.082421549,.78288174
"Amarillo Livestock Auction, TX",May 2004,May 2004_3,9408,50,15.508412,14.303967,14.386389,1.2044452,.057428751,.082421549,1.1220237
"Amarillo Livestock Auction, TX",Jun 2004,Jun 2004_3,9409,50,15.316469,13.927627,14.010048,1.3888429,.075374611,.082421549,1.3064214
"Amarillo Livestock Auction, TX",Jul 2004,Jul 2004_3,9410,50,14.90859,14.074048,14.156469,.83454257,.082937755,.082421549,.75212103
"Amarillo Livestock Auction, TX",Aug 2004,Aug 2004_3,9411,50,14.750884,14.127433,14.209854,.62345147,.065046392,.082421549,.54102993
"Amarillo Livestock Auction, TX",Sep 2004,Sep 2004_3,9412,50,15.323466,14.219421,14.301843,1.1040448,.084998392,.082421549,1.0216233
"Amarillo Livestock Auction, TX",Oct 2004,Oct 2004_3,9413,50,15.503879,14.83562,14.918042,.66825837,.060622796,.082421549,.58583683
"Amarillo Livestock Auction, TX",Nov 2004,Nov 2004_3,11576,50,14.782396,14.400607,14.483028,.38178942,.053581003,.082421549,.29936787
"Amarillo Livestock Auction, TX",Dec 2004,Dec 2004_3,9414,50,14.687952,14.305758,14.38818,.38219365,.061409671,.082421549,.29977211
"Amarillo Livestock Auction, TX",Jan 2005,Jan 2005_3,9415,50,14.79542,14.672581,14.755002,.12283941,.073420614,.082421549,.040417861
"Amarillo Livestock Auction, TX",Feb 2005,Feb 2005_3,9416,50,14.613612,14.50581,14.588231,.10780229,.050295733,.082421549,.025380742
"Amarillo Livestock Auction, TX",Mar 2005,Mar 2005_3,9417,50,15.373299,14.257142,14.339563,1.1161569,.056121234,.082421549,1.0337354
"Amarillo Livestock Auction, TX",Apr 2005,Apr 2005_3,9418,50,15.209357,14.52976,14.612182,.6795972,.050393391,.082421549,.59717566
"Amarillo Livestock Auction, TX",May 2005,May 2005_3,9419,50,15.555835,14.021139,14.103561,1.5346951,.073548436,.082421549,1.4522736
"Amarillo Livestock Auction, TX",Jun 2005,Jun 2005_3,12132,50,15.127055,13.961394,14.043816,1.1656609,.11184346,.082421549,1.0832393
"Amarillo Livestock Auction, TX",Jul 2005,Jul 2005_3,9420,50,14.075579,13.867104,13.949525,.20847525,.11224572,.082421549,.12605369
"Amarillo Livestock Auction, TX",Aug 2005,Aug 2005_3,9421,50,13.902249,13.938804,14.021225,-.036554389,.077484712,.082421549,-.11897594
"Amarillo Livestock Auction, TX",Sep 2005,Sep 2005_3,9422,50,14.84373,14.193173,14.275595,.65055662,.057097815,.082421549,.56813508
"Amarillo Livestock Auction, TX",Oct 2005,Oct 2005_3,9423,50,15.584946,14.891783,14.974205,.69316262,.069708355,.082421549,.61074108
"Amarillo Livestock Auction, TX",Nov 2005,Nov 2005_3,9424,50,14.982042,14.633124,14.715546,.34891817,.055696599,.082421549,.26649663
"Amarillo Livestock Auction, TX",Dec 2005,Dec 2005_3,9425,50,14.817564,14.345483,14.427904,.4720816,.064507082,.082421549,.38966003
"Amarillo Livestock Auction, TX",Jan 2006,Jan 2006_3,9426,50,14.945165,14.858332,14.940753,.086832851,.057326201,.082421549,.0044112988
"Amarillo Livestock Auction, TX",Feb 2006,Feb 2006_3,9427,50,14.783051,14.513792,14.596213,.26925924,.049107257,.082421549,.18683769
"Amarillo Livestock Auction, TX",Mar 2006,Mar 2006_3,9428,50,14.984626,14.327373,14.409794,.65725344,.04482666,.082421549,.57483184
"Amarillo Livestock Auction, TX",Apr 2006,Apr 2006_3,12699,50,14.804982,14.475738,14.55816,.32924432,.052107416,.082421549,.24682276
"Amarillo Livestock Auction, TX",May 2006,May 2006_3,12700,50,14.686309,13.920641,14.003062,.76566774,.065970674,.082421549,.6832462
"Amarillo Livestock Auction, TX",Jun 2006,Jun 2006_3,9429,50,14.507382,14.03317,14.115591,.47421274,.069700807,.082421549,.39179119
"Amarillo Livestock Auction, TX",Jul 2006,Jul 2006_3,9430,50,14.288111,14.029032,14.111454,.25907859,.087067619,.082421549,.17665705
"Amarillo Livestock Auction, TX",Aug 2006,Aug 2006_3,9431,50,14.505891,14.14167,14.224092,.36422053,.065558143,.082421549,.28179899
"Amarillo Livestock Auction, TX",Sep 2006,Sep 2006_3,9432,50,14.807778,14.53009,14.612513,.27768758,.055986177,.082421549,.19526602
"Amarillo Livestock Auction, TX",Oct 2006,Oct 2006_3,9433,50,14.542048,14.498181,14.580603,.043866612,.059533436,.082421549,-.038554937
"Amarillo Livestock Auction, TX",Nov 2006,Nov 2006_3,9434,50,14.614445,14.376417,14.458838,.23802795,.054088984,.082421549,.1556064
"Amarillo Livestock Auction, TX",Dec 2006,Dec 2006_3,9435,50,13.754515,14.313463,14.395885,-.55894858,.05157429,.082421549,-.64137012
"Amarillo Livestock Auction, TX",Jan 2007,Jan 2007_3,9436,50,13.144696,14.264918,14.34734,-1.1202222,.079479583,.082421549,-1.2026438
"Amarillo Livestock Auction, TX",Feb 2007,Feb 2007_3,9437,50,14.352007,14.379784,14.462205,-.027776431,.053712375,.082421549,-.11019798
"Amarillo Livestock Auction, TX",Mar 2007,Mar 2007_3,9438,50,15.41887,14.564502,14.646923,.85436851,.05140283,.082421549,.77194691
"Amarillo Livestock Auction, TX",Apr 2007,Apr 2007_3,9439,50,14.772224,14.196416,14.278837,.57580841,.042243592,.082421549,.49338686
"Amarillo Livestock Auction, TX",May 2007,May 2007_3,9440,50,14.73028,13.942926,14.025348,.78735363,.063847288,.082421549,.70493209
"Amarillo Livestock Auction, TX",Jun 2007,Jun 2007_3,9441,50,14.953876,13.905014,13.987436,1.0488613,.095142022,.082421549,.96643972
"Amarillo Livestock Auction, TX",Jul 2007,Jul 2007_3,9442,50,14.682878,13.785279,13.867701,.89759958,.077632919,.082421549,.81517804
