locale,date,dateid,x,y,logweight,predictions,predictions_u,residuals,stnderror,u,e
"Abilene, TX",Feb 2006,Feb 2006_0,-332333.91,-873915.5,6.2537713,6.3527179,6.2921438,-.098946765,.0044433931,-.060574308,-.038372457
"Abilene, TX",Mar 2006,Mar 2006_0,-332333.91,-873915.5,6.2076306,6.3788033,6.3182292,-.1711728,.0049213874,-.060574308,-.1105985
"Abilene, TX",Apr 2006,Apr 2006_0,-332333.91,-873915.5,6.2466817,6.3931503,6.3325763,-.14646879,.005717881,-.060574308,-.085894488
"Abilene, TX",May 2006,May 2006_0,-332333.91,-873915.5,6.3194485,6.3848357,6.3242612,-.065387122,.0068097571,-.060574308,-.004812818
"Abilene, TX",Jun 2006,Jun 2006_0,-332333.91,-873915.5,6.3209515,6.3893886,6.3288145,-.068437129,.0079664718,-.060574308,-.0078628249
"Abilene, TX",Jul 2006,Jul 2006_0,-332333.91,-873915.5,6.2613683,6.3791227,6.3185487,-.11775469,.0076534753,-.060574308,-.057180386
"Abilene, TX",Aug 2006,Aug 2006_0,-332333.91,-873915.5,6.2248702,6.3433003,6.2827263,-.11843029,.0092525464,-.060574308,-.057855979
"Abilene, TX",Sep 2006,Sep 2006_0,-332333.91,-873915.5,6.2505221,6.3006806,6.2401061,-.050158486,.0079726279,-.060574308,.01041582
"Abilene, TX",Oct 2006,Oct 2006_0,-332333.91,-873915.5,6.2157054,6.3086128,6.2480388,-.092907444,.005985707,-.060574308,-.032333139
"Abilene, TX",Nov 2006,Nov 2006_0,-332333.91,-873915.5,6.2893419,6.3045053,6.2439313,-.015163557,.004667718,-.060574308,.045410749
"Abilene, TX",Dec 2006,Dec 2006_0,-332333.91,-873915.5,6.2733326,6.3219161,6.2613416,-.048583332,.0047632372,-.060574308,.011990975
"Abilene, TX",Jan 2007,Jan 2007_0,-332333.91,-873915.5,6.2852502,6.3227105,6.2621365,-.037460562,.0047251363,-.060574308,.023113744
"Abilene, TX",Feb 2007,Feb 2007_0,-332333.91,-873915.5,6.2344923,6.3381414,6.2775674,-.1036493,.0045946636,-.060574308,-.043074995
"Abilene, TX",Mar 2007,Mar 2007_0,-332333.91,-873915.5,6.2441726,6.3004532,6.2398787,-.056280553,.0046875458,-.060574308,.0042937538
"Abilene, TX",Apr 2007,Apr 2007_0,-332333.91,-873915.5,6.2933798,6.311111,6.2505364,-.017731028,.0061684772,-.060574308,.042843278
"Abilene, TX",May 2007,May 2007_0,-332333.91,-873915.5,6.3518405,6.3714952,6.3109207,-.019654762,.0068556936,-.060574308,.040919546
"Abilene, TX",Jun 2007,Jun 2007_0,-332333.91,-873915.5,6.3446169,6.3875504,6.3269763,-.042933635,.007725162,-.060574308,.017640673
"Abilene, TX",Jul 2007,Jul 2007_0,-332333.91,-873915.5,6.3525467,6.3755937,6.3150191,-.023046918,.0081359288,-.060574308,.03752739
"Abilene, TX",Aug 2007,Aug 2007_0,-332333.91,-873915.5,6.3606858,6.3645458,6.3039713,-.0038597791,.0098409634,-.060574308,.056714527
"Abilene, TX",Sep 2007,Sep 2007_0,-332333.91,-873915.5,6.311173,6.3610682,6.3004942,-.049895458,.0064814375,-.060574308,.010678849
"Abilene, TX",Oct 2007,Oct 2007_0,-332333.91,-873915.5,6.295651,6.2885695,6.2279949,.007081653,.0071112928,-.060574308,.067655958
"Abilene, TX",Nov 2007,Nov 2007_0,-332333.91,-873915.5,6.2540464,6.3237576,6.2631831,-.069711089,.0058533517,-.060574308,-.009136782
"Abilene, TX",Dec 2007,Dec 2007_0,-332333.91,-873915.5,6.2619052,6.3148379,6.2542634,-.052932519,.0055470006,-.060574308,.0076417886
"Abilene, TX",Jan 2008,Jan 2008_0,-332333.91,-873915.5,6.2690701,6.3297868,6.2692122,-.060716398,.0048152679,-.060574308,-.00014209075
"Abilene, TX",Feb 2008,Feb 2008_0,-332333.91,-873915.5,6.2760596,6.3152499,6.2546754,-.039190087,.0057584466,-.060574308,.021384217
"Abilene, TX",Mar 2008,Mar 2008_0,-332333.91,-873915.5,6.2276688,6.3145561,6.2539816,-.08688724,.0058059958,-.060574308,-.026312934
"Abilene, TX",Apr 2008,Apr 2008_0,-332333.91,-873915.5,6.2348781,6.3370433,6.2764688,-.102165,.0049420828,-.060574308,-.041590691
"Abilene, TX",May 2008,May 2008_0,-332333.91,-873915.5,6.3048525,6.380259,6.319685,-.075406715,.0050954698,-.060574308,-.014832408
"Abilene, TX",Jun 2008,Jun 2008_0,-332333.91,-873915.5,6.3044944,6.3768096,6.3162351,-.072315127,.0059901406,-.060574308,-.011740823
"Abilene, TX",Jul 2008,Jul 2008_0,-332333.91,-873915.5,6.3150687,6.4018755,6.3413014,-.086806983,.0069437479,-.060574308,-.026232673
"Abilene, TX",Aug 2008,Aug 2008_0,-332333.91,-873915.5,6.3109589,6.4065289,6.3459544,-.095570028,.0060124802,-.060574308,-.034995724
"Abilene, TX",Sep 2008,Sep 2008_0,-332333.91,-873915.5,6.2577848,6.382834,6.3222599,-.12504934,.0073408321,-.060574308,-.064475037
"Abilene, TX",Oct 2008,Oct 2008_0,-332333.91,-873915.5,6.2906342,6.345118,6.284544,-.054484073,.0060898862,-.060574308,.0060902336
"Abilene, TX",Nov 2008,Nov 2008_0,-332333.91,-873915.5,6.2938194,6.3184137,6.2578397,-.024594367,.0050001503,-.060574308,.035979941
"Abilene, TX",Dec 2008,Dec 2008_0,-332333.91,-873915.5,6.3142452,6.3194628,6.2588887,-.0052177217,.0063722227,-.060574308,.055356584
"Abilene, TX",Jan 2009,Jan 2009_0,-332333.91,-873915.5,6.2957869,6.3384347,6.2778606,-.042648073,.0052632438,-.060574308,.017926233
"Abilene, TX",Feb 2009,Feb 2009_0,-332333.91,-873915.5,6.2725711,6.3323612,6.2717867,-.059789956,.0050708791,-.060574308,.00078435137
"Abilene, TX",Mar 2009,Mar 2009_0,-332333.91,-873915.5,6.2985501,6.3163209,6.2557468,-.017770804,.0062406622,-.060574308,.0428035
"Abilene, TX",Apr 2009,Apr 2009_0,-332333.91,-873915.5,6.300755,6.3180366,6.257462,-.017281409,.0060368339,-.060574308,.043292899
"Abilene, TX",May 2009,May 2009_0,-332333.91,-873915.5,6.2306256,6.3438387,6.2832642,-.11321294,.0060571791,-.060574308,-.052638631
"Abilene, TX",Jun 2009,Jun 2009_0,-332333.91,-873915.5,6.2953181,6.3584619,6.2978878,-.063143864,.0091996398,-.060574308,-.0025695607
"Abilene, TX",Jul 2009,Jul 2009_0,-332333.91,-873915.5,6.2903829,6.3729901,6.3124156,-.082607269,.010970999,-.060574308,-.022032965
"Abilene, TX",Aug 2009,Aug 2009_0,-332333.91,-873915.5,6.3047338,6.3950882,6.3345137,-.090354346,.006877047,-.060574308,-.029780036
"Abilene, TX",Sep 2009,Sep 2009_0,-332333.91,-873915.5,6.3015685,6.3561563,6.2955823,-.054587889,.007135252,-.060574308,.0059864181
"Abilene, TX",Oct 2009,Oct 2009_0,-332333.91,-873915.5,6.2901688,6.326457,6.265883,-.036288492,.0055490793,-.060574308,.024285814
"Abilene, TX",Nov 2009,Nov 2009_0,-332333.91,-873915.5,6.2716355,6.3040562,6.2434821,-.032420725,.0053034117,-.060574308,.028153582
"Abilene, TX",Dec 2009,Dec 2009_0,-332333.91,-873915.5,6.3078489,6.3282232,6.2676492,-.020374345,.0048203412,-.060574308,.040199962
"Abilene, TX",Jan 2010,Jan 2010_0,-332333.91,-873915.5,6.3091412,6.3414364,6.2808619,-.032295082,.0051165391,-.060574308,.028279224
"Abilene, TX",Feb 2010,Feb 2010_0,-332333.91,-873915.5,6.2876716,6.3364024,6.2758279,-.048730619,.0050620255,-.060574308,.011843686
"Abilene, TX",Mar 2010,Mar 2010_0,-332333.91,-873915.5,6.3468237,6.3389993,6.2784252,.0078244032,.0049591032,-.060574308,.068398707
"Abilene, TX",Apr 2010,Apr 2010_0,-332333.91,-873915.5,6.3787656,6.3346896,6.2741151,.044076152,.0046772468,-.060574308,.10465046
"Abilene, TX",May 2010,May 2010_0,-332333.91,-873915.5,6.3872523,6.3209124,6.2603378,.066340208,.0064808796,-.060574308,.12691452
"Abilene, TX",Jun 2010,Jun 2010_0,-332333.91,-873915.5,6.3590474,6.3710713,6.3104968,-.01202393,.0074829413,-.060574308,.048550375
"Abilene, TX",Jul 2010,Jul 2010_0,-332333.91,-873915.5,6.3451738,6.367557,6.306983,-.022383278,.0076074135,-.060574308,.038191028
"Abilene, TX",Aug 2010,Aug 2010_0,-332333.91,-873915.5,6.3178735,6.3677359,6.3071613,-.049862299,.0070305658,-.060574308,.010712008
"Abilene, TX",Sep 2010,Sep 2010_0,-332333.91,-873915.5,6.2969155,6.365613,6.3050389,-.068697684,.0075765001,-.060574308,-.0081233745
"Abilene, TX",Oct 2010,Oct 2010_0,-332333.91,-873915.5,6.2732825,6.3186769,6.2581024,-.045394272,.0064354916,-.060574308,.015180035
"Abilene, TX",Nov 2010,Nov 2010_0,-332333.91,-873915.5,6.2887545,6.3011317,6.2405572,-.012377181,.0062820176,-.060574308,.048197124
"Abilene, TX",Dec 2010,Dec 2010_0,-332333.91,-873915.5,6.2751074,6.3344078,6.2738333,-.059300322,.0050449842,-.060574308,.001273985
"Abilene, TX",Jan 2011,Jan 2011_0,-332333.91,-873915.5,6.2812667,6.3438406,6.2832661,-.062573865,.0043564145,-.060574308,-.0019995607
"Abilene, TX",Feb 2011,Feb 2011_0,-332333.91,-873915.5,6.2730675,6.3463836,6.285809,-.073315926,.0047886218,-.060574308,-.012741616
"Abilene, TX",Mar 2011,Mar 2011_0,-332333.91,-873915.5,6.2492018,6.3757515,6.3151774,-.12654983,.0039388314,-.060574308,-.06597551
"Abilene, TX",Apr 2011,Apr 2011_0,-332333.91,-873915.5,6.24894,6.3938503,6.3332763,-.14491038,.0044620126,-.060574308,-.084336072
"Abilene, TX",May 2011,May 2011_0,-332333.91,-873915.5,6.2479839,6.3970389,6.3364644,-.14905499,.0068785967,-.060574308,-.088480689
"Abilene, TX",Jun 2011,Jun 2011_0,-332333.91,-873915.5,6.2398257,6.3776608,6.3170867,-.13783523,.0098149236,-.060574308,-.077260934
"Abilene, TX",Jul 2011,Jul 2011_0,-332333.91,-873915.5,6.1414113,6.352664,6.2920895,-.21125256,.0093332082,-.060574308,-.15067825
"Abilene, TX",Aug 2011,Aug 2011_0,-332333.91,-873915.5,6.0793567,6.350852,6.290278,-.27149552,.011632501,-.060574308,-.2109212
"Abilene, TX",Sep 2011,Sep 2011_0,-332333.91,-873915.5,6.0915394,6.3390698,6.2784958,-.2475307,.01018132,-.060574308,-.18695639
"Altoona, WI",Oct 2007,Oct 2007_1,340169.59,575454.94,6.3273582,,,,,,
"Altoona, WI",Nov 2007,Nov 2007_1,340169.59,575454.94,6.2654634,,,,,,
"Altoona, WI",Dec 2007,Dec 2007_1,340169.59,575454.94,6.3250089,,,,,,
"Altoona, WI",Jan 2008,Jan 2008_1,340169.59,575454.94,6.3356767,,,,,,
"Altoona, WI",Feb 2008,Feb 2008_1,340169.59,575454.94,6.5296111,,,,,,
"Altoona, WI",Mar 2008,Mar 2008_1,340169.59,575454.94,6.4093885,,,,,,
"Altoona, WI",Apr 2008,Apr 2008_1,340169.59,575454.94,6.3352838,,,,,,
"Altoona, WI",May 2008,May 2008_1,340169.59,575454.94,6.362155,,,,,,
"Altoona, WI",Jun 2008,Jun 2008_1,340169.59,575454.94,6.34483,,,,,,
"Altoona, WI",Jul 2008,Jul 2008_1,340169.59,575454.94,6.4979687,,,,,,
"Altoona, WI",Aug 2008,Aug 2008_1,340169.59,575454.94,6.4786601,,,,,,
"Altoona, WI",Sep 2008,Sep 2008_1,340169.59,575454.94,6.3079495,,,,,,
"Altoona, WI",Oct 2008,Oct 2008_1,340169.59,575454.94,6.3436165,6.3816686,6.308373,-.038052037,.0059902025,-.073295534,.0352435
"Altoona, WI",Nov 2008,Nov 2008_1,340169.59,575454.94,6.2789664,6.3416963,6.2684007,-.062729768,.0053262049,-.073295534,.010565769
"Altoona, WI",Dec 2008,Dec 2008_1,340169.59,575454.94,6.2600307,6.3632183,6.2899227,-.1031877,.0061997678,-.073295534,-.02989216
"Altoona, WI",Jan 2009,Jan 2009_1,340169.59,575454.94,6.3261576,6.3865371,6.3132415,-.060379505,.0050053615,-.073295534,.01291603
"Altoona, WI",Feb 2009,Feb 2009_1,340169.59,575454.94,6.3314595,6.4753456,6.40205,-.14388619,.0043677487,-.073295534,-.070590667
"Altoona, WI",Mar 2009,Mar 2009_1,340169.59,575454.94,6.3772569,6.4087949,6.3354993,-.03153801,.0042801681,-.073295534,.041757528
"Amarillo Livestock Auction, TX",Jan 2002,Jan 2002_2,-500436.47,-547635.69,6.4103246,,,,,,
"Amarillo Livestock Auction, TX",Feb 2002,Feb 2002_2,-500436.47,-547635.69,6.4493313,,,,,,
"Amarillo Livestock Auction, TX",Mar 2002,Mar 2002_2,-500436.47,-547635.69,6.5237288,,,,,,
"Amarillo Livestock Auction, TX",Apr 2002,Apr 2002_2,-500436.47,-547635.69,6.5104117,,,,,,
"Amarillo Livestock Auction, TX",May 2002,May 2002_2,-500436.47,-547635.69,6.4861822,,,,,,
"Amarillo Livestock Auction, TX",Jun 2002,Jun 2002_2,-500436.47,-547635.69,6.4792328,,,,,,
"Amarillo Livestock Auction, TX",Jul 2002,Jul 2002_2,-500436.47,-547635.69,6.4229875,,,,,,
"Amarillo Livestock Auction, TX",Aug 2002,Aug 2002_2,-500436.47,-547635.69,6.3598561,,,,,,
"Amarillo Livestock Auction, TX",Sep 2002,Sep 2002_2,-500436.47,-547635.69,6.3372021,,,,,,
"Amarillo Livestock Auction, TX",Oct 2002,Oct 2002_2,-500436.47,-547635.69,6.3545222,,,,,,
"Amarillo Livestock Auction, TX",Nov 2002,Nov 2002_2,-500436.47,-547635.69,6.2884865,,,,,,
"Amarillo Livestock Auction, TX",Dec 2002,Dec 2002_2,-500436.47,-547635.69,6.3703561,,,,,,
"Amarillo Livestock Auction, TX",Jan 2003,Jan 2003_2,-500436.47,-547635.69,6.458323,6.3822155,6.3953505,.076107413,.0043671266,.013135081,.062972337
"Amarillo Livestock Auction, TX",Feb 2003,Feb 2003_2,-500436.47,-547635.69,6.4667368,6.4236131,6.436748,.043123677,.0048291283,.013135081,.029988598
"Amarillo Livestock Auction, TX",Mar 2003,Mar 2003_2,-500436.47,-547635.69,6.527688,6.4698343,6.4829698,.057853583,.0047682235,.013135081,.0447185
"Amarillo Livestock Auction, TX",Apr 2003,Apr 2003_2,-500436.47,-547635.69,6.5198879,6.4674997,6.4806347,.052388314,.0055416343,.013135081,.039253235
"Amarillo Livestock Auction, TX",May 2003,May 2003_2,-500436.47,-547635.69,6.5301242,6.4475651,6.4607,.082559332,.0072118575,.013135081,.069424249
"Amarillo Livestock Auction, TX",Jun 2003,Jun 2003_2,-500436.47,-547635.69,6.4446416,6.4525805,6.4657154,-.0079387445,.0084136538,.013135081,-.021073826
"Amarillo Livestock Auction, TX",Jul 2003,Jul 2003_2,-500436.47,-547635.69,6.40869,6.4407392,6.4538741,-.032049105,.010581769,.013135081,-.045184188
"Amarillo Livestock Auction, TX",Aug 2003,Aug 2003_2,-500436.47,-547635.69,6.3866572,6.4198575,6.4329925,-.033200368,.010868625,.013135081,-.046335451
"Amarillo Livestock Auction, TX",Sep 2003,Sep 2003_2,-500436.47,-547635.69,6.3014264,6.3696322,6.3827677,-.06820602,.0095289471,.013135081,-.081341095
"Amarillo Livestock Auction, TX",Oct 2003,Oct 2003_2,-500436.47,-547635.69,6.3382955,6.3183932,6.3315287,.019901995,.0068481569,.013135081,.006766913
"Amarillo Livestock Auction, TX",Nov 2003,Nov 2003_2,-500436.47,-547635.69,6.3046761,6.2919478,6.3050828,.012728159,.0055716364,.013135081,-.00040692181
"Amarillo Livestock Auction, TX",Dec 2003,Dec 2003_2,-500436.47,-547635.69,6.3880186,6.3531203,6.3662553,.034898382,.0056374539,.013135081,.021763299
"Amarillo Livestock Auction, TX",Jan 2004,Jan 2004_2,-500436.47,-547635.69,6.4877815,6.4437871,6.4569221,.043994606,.0046054455,.013135081,.030859524
"Amarillo Livestock Auction, TX",Feb 2004,Feb 2004_2,-500436.47,-547635.69,6.4762573,6.4415817,6.4547172,.034675363,.0044935374,.013135081,.02154028
"Amarillo Livestock Auction, TX",Mar 2004,Mar 2004_2,-500436.47,-547635.69,6.4741931,6.4564228,6.4695578,.017770225,.004658584,.013135081,.0046351436
"Amarillo Livestock Auction, TX",Apr 2004,Apr 2004_2,-500436.47,-547635.69,6.4674401,6.4425402,6.4556751,.024900146,.0049320343,.013135081,.011765065
"Amarillo Livestock Auction, TX",May 2004,May 2004_2,-500436.47,-547635.69,6.4938903,6.4849687,6.4981041,.0089214575,.0055467309,.013135081,-.0042136237
"Amarillo Livestock Auction, TX",Jun 2004,Jun 2004_2,-500436.47,-547635.69,6.4577594,6.4374633,6.4505982,.020296277,.0074741519,.013135081,.0071611959
"Amarillo Livestock Auction, TX",Jul 2004,Jul 2004_2,-500436.47,-547635.69,6.4526839,6.4149027,6.4280376,.03778116,.0064095254,.013135081,.024646079
"Amarillo Livestock Auction, TX",Aug 2004,Aug 2004_2,-500436.47,-547635.69,6.4502397,6.4131532,6.4262881,.037086576,.0080079306,.013135081,.023951497
"Amarillo Livestock Auction, TX",Sep 2004,Sep 2004_2,-500436.47,-547635.69,6.426826,6.3720937,6.3852286,.054732446,.0075792391,.013135081,.041597363
"Amarillo Livestock Auction, TX",Oct 2004,Oct 2004_2,-500436.47,-547635.69,6.3883243,6.3533282,6.3664632,.034996249,.0057113613,.013135081,.021861169
"Amarillo Livestock Auction, TX",Nov 2004,Nov 2004_2,-500436.47,-547635.69,6.3631349,6.3276954,6.3408303,.035439588,.0046647987,.013135081,.022304505
"Amarillo Livestock Auction, TX",Dec 2004,Dec 2004_2,-500436.47,-547635.69,6.4303432,6.3874431,6.4005785,.042899854,.004122165,.013135081,.029764775
"Amarillo Livestock Auction, TX",Jan 2005,Jan 2005_2,-500436.47,-547635.69,6.4494042,6.4613276,6.4744625,-.011923272,.0043014372,.013135081,-.025058353
"Amarillo Livestock Auction, TX",Feb 2005,Feb 2005_2,-500436.47,-547635.69,6.4837518,6.4451733,6.4583087,.038578287,.004873937,.013135081,.025443207
"Amarillo Livestock Auction, TX",Mar 2005,Mar 2005_2,-500436.47,-547635.69,6.5473838,6.4493275,6.4624624,.098056369,.0052603455,.013135081,.084921286
"Amarillo Livestock Auction, TX",Apr 2005,Apr 2005_2,-500436.47,-547635.69,6.5191641,6.4589329,6.4720678,.060231391,.0052877124,.013135081,.047096308
"Amarillo Livestock Auction, TX",May 2005,May 2005_2,-500436.47,-547635.69,6.5809031,6.4807711,6.493906,.10013194,.0059700268,.013135081,.086996861
"Amarillo Livestock Auction, TX",Jun 2005,Jun 2005_2,-500436.47,-547635.69,6.5527081,6.4675522,6.4806876,.085155763,.0071219704,.013135081,.07202068
"Amarillo Livestock Auction, TX",Jul 2005,Jul 2005_2,-500436.47,-547635.69,6.5076661,6.4670181,6.4801531,.040647995,.0068790358,.013135081,.027512912
"Amarillo Livestock Auction, TX",Aug 2005,Aug 2005_2,-500436.47,-547635.69,6.5038815,6.460979,6.4741139,.042902552,.0083000204,.013135081,.029767472
"Amarillo Livestock Auction, TX",Sep 2005,Sep 2005_2,-500436.47,-547635.69,6.4926014,6.4376879,6.4508233,.054913383,.0075207646,.013135081,.041778304
"Amarillo Livestock Auction, TX",Oct 2005,Oct 2005_2,-500436.47,-547635.69,6.4244757,6.3838453,6.3969803,.040630523,.0054176464,.013135081,.027495444
"Amarillo Livestock Auction, TX",Nov 2005,Nov 2005_2,-500436.47,-547635.69,6.3709564,6.3695397,6.3826752,.0014164989,.0048333774,.013135081,-.011718582
"Amarillo Livestock Auction, TX",Dec 2005,Dec 2005_2,-500436.47,-547635.69,6.4562826,6.4181228,6.4312577,.038159944,.0040988764,.013135081,.025024861
"Amarillo Livestock Auction, TX",Jan 2006,Jan 2006_2,-500436.47,-547635.69,6.4473777,6.424983,6.438118,.022394812,.0037449098,.013135081,.0092597315
"Amarillo Livestock Auction, TX",Feb 2006,Feb 2006_2,-500436.47,-547635.69,6.4977617,6.4627557,6.4758906,.03500624,.0045306697,.013135081,.021871159
"Amarillo Livestock Auction, TX",Mar 2006,Mar 2006_2,-500436.47,-547635.69,6.5296493,6.4939609,6.5070958,.035688631,.0053063938,.013135081,.02255355
"Amarillo Livestock Auction, TX",Apr 2006,Apr 2006_2,-500436.47,-547635.69,6.5320687,6.4799833,6.4931188,.05208528,.0061084209,.013135081,.038950201
"Amarillo Livestock Auction, TX",May 2006,May 2006_2,-500436.47,-547635.69,6.5351911,6.508256,6.5213914,.026934899,.0076087257,.013135081,.013799818
